Tamanho da árvore,Depreciação
8994,33.2221
8995,33.2185
8996,33.2148
8997,33.2222
8998,33.2185
8999,33.2148
9000,33.2222
9001,33.2185
9002,33.2148
9003,33.2223
9004,33.2186
9005,33.2149
9006,33.2223
9007,33.2186
9008,33.2149
9009,33.2223
9010,33.2186
9011,33.215
9012,33.2224
9013,33.2187
9014,33.215
9015,33.2224
9016,33.2187
9017,33.215
9018,33.2224
9019,33.2188
9020,33.2151
9021,33.2225
9022,33.2188
9023,33.2151
9024,33.2225
9025,33.2188
9026,33.2152
9027,33.2226
9028,33.2189
9029,33.2152
9030,33.2226
9031,33.2189
9032,33.2152
9033,33.2226
9034,33.219
9035,33.2153
9036,33.2227
9037,33.219
9038,33.2153
9039,33.2227
9040,33.219
9041,33.2154
9042,33.2227
9043,33.2191
9044,33.2154
9045,33.2228
9046,33.2191
9047,33.2154
9048,33.2228
9049,33.2191
9050,33.2155
9051,33.2228
9052,33.2192
9053,33.2155
9054,33.2229
9055,33.2192
9056,33.2155
9057,33.2229
9058,33.2193
9059,33.2156
9060,33.223
9061,33.2193
9062,33.2156
9063,33.223
9064,33.2193
9065,33.2157
9066,33.223
9067,33.2194
9068,33.2157
9069,33.2231
9070,33.2194
9071,33.2157
9072,33.2231
9073,33.2194
9074,33.2158
9075,33.2231
9076,33.2195
9077,33.2158
9078,33.2232
9079,33.2195
9080,33.2159
9081,33.2232
9082,33.2196
9083,33.2159
9084,33.2232
9085,33.2196
9086,33.2159
9087,33.2233
9088,33.2196
9089,33.216
9090,33.2233
9091,33.2197
9092,33.216
9093,33.2234
9094,33.2197
9095,33.2161
9096,33.2234
9097,33.2197
9098,33.2161
9099,33.2234
9100,33.2198
9101,33.2161
9102,33.2235
9103,33.2198
9104,33.2162
9105,33.2235
9106,33.2199
9107,33.2162
9108,33.2235
9109,33.2199
9110,33.2162
9111,33.2236
9112,33.2199
9113,33.2163
9114,33.2236
9115,33.22
9116,33.2163
9117,33.2236
9118,33.22
9119,33.2164
9120,33.2237
9121,33.22
9122,33.2164
9123,33.2237
9124,33.2201
9125,33.2164
9126,33.2238
9127,33.2201
9128,33.2165
9129,33.2238
9130,33.2202
9131,33.2165
9132,33.2238
9133,33.2202
9134,33.2166
9135,33.2239
9136,33.2202
9137,33.2166
9138,33.2239
9139,33.2203
9140,33.2166
9141,33.2239
9142,33.2203
9143,33.2167
9144,33.224
9145,33.2203
9146,33.2167
9147,33.224
9148,33.2204
9149,33.2167
9150,33.224
9151,33.2204
9152,33.2168
9153,33.2241
9154,33.2205
9155,33.2168
9156,33.2241
9157,33.2205
9158,33.2169
9159,33.2242
9160,33.2205
9161,33.2169
9162,33.2242
9163,33.2206
9164,33.2169
9165,33.2242
9166,33.2206
9167,33.217
9168,33.2243
9169,33.2206
9170,33.217
9171,33.2243
9172,33.2207
9173,33.2171
9174,33.2243
9175,33.2207
9176,33.2171
9177,33.2244
9178,33.2207
9179,33.2171
9180,33.2244
9181,33.2208
9182,33.2172
9183,33.2244
9184,33.2208
9185,33.2172
9186,33.2245
9187,33.2209
9188,33.2172
9189,33.2245
9190,33.2209
9191,33.2173
9192,33.2245
9193,33.2209
9194,33.2173
9195,33.2246
9196,33.221
9197,33.2174
9198,33.2246
9199,33.221
9200,33.2174
9201,33.2246
9202,33.221
9203,33.2174
9204,33.2247
9205,33.2211
9206,33.2175
9207,33.2247
9208,33.2211
9209,33.2175
9210,33.2139
9211,33.2103
9212,33.2067
9213,33.2139
9214,33.2103
9215,33.2067
9216,33.214
9217,33.2104
9218,33.2068
9219,33.214
9220,33.2104
9221,33.2068
9222,33.2141
9223,33.2105
9224,33.2069
9225,33.2141
9226,33.2105
9227,33.2069
9228,33.2141
9229,33.2105
9230,33.2069
9231,33.2142
9232,33.2106
9233,33.207
9234,33.2142
9235,33.2106
9236,33.207
9237,33.2142
9238,33.2107
9239,33.2071
9240,33.2143
9241,33.2107
9242,33.2071
9243,33.2143
9244,33.2107
9245,33.2071
9246,33.2144
9247,33.2108
9248,33.2072
9249,33.2144
9250,33.2108
9251,33.2072
9252,33.2144
9253,33.2109
9254,33.2073
9255,33.2145
9256,33.2109
9257,33.2073
9258,33.2145
9259,33.2109
9260,33.2073
9261,33.2146
9262,33.211
9263,33.2074
9264,33.2146
9265,33.211
9266,33.2074
9267,33.2146
9268,33.211
9269,33.2075
9270,33.2147
9271,33.2111
9272,33.2075
9273,33.2147
9274,33.2111
9275,33.2075
9276,33.2147
9277,33.2112
9278,33.2076
9279,33.2148
9280,33.2112
9281,33.2076
9282,33.2148
9283,33.2112
9284,33.2077
9285,33.2149
9286,33.2113
9287,33.2077
9288,33.2149
9289,33.2113
9290,33.2078
9291,33.2149
9292,33.2114
9293,33.2078
9294,33.215
9295,33.2114
9296,33.2078
9297,33.215
9298,33.2114
9299,33.2079
9300,33.2151
9301,33.2115
9302,33.2079
9303,33.2151
9304,33.2115
9305,33.208
9306,33.2151
9307,33.2116
9308,33.208
9309,33.2152
9310,33.2116
9311,33.208
9312,33.2152
9313,33.2116
9314,33.2081
9315,33.2152
9316,33.2117
9317,33.2081
9318,33.2153
9319,33.2117
9320,33.2082
9321,33.2153
9322,33.2118
9323,33.2082
9324,33.2154
9325,33.2118
9326,33.2082
9327,33.2154
9328,33.2118
9329,33.2083
9330,33.2154
9331,33.2119
9332,33.2083
9333,33.2155
9334,33.2119
9335,33.2084
9336,33.2155
9337,33.212
9338,33.2084
9339,33.2155
9340,33.212
9341,33.2084
9342,33.2156
9343,33.212
9344,33.2085
9345,33.2156
9346,33.2121
9347,33.2085
9348,33.2157
9349,33.2121
9350,33.2086
9351,33.2157
9352,33.2121
9353,33.2086
9354,33.2157
9355,33.2122
9356,33.2086
9357,33.2158
9358,33.2122
9359,33.2087
9360,33.2158
9361,33.2123
9362,33.2087
9363,33.2158
9364,33.2123
9365,33.2088
9366,33.2159
9367,33.2123
9368,33.2088
9369,33.2159
9370,33.2124
9371,33.2088
9372,33.216
9373,33.2124
9374,33.2089
9375,33.216
9376,33.2125
9377,33.2089
9378,33.216
9379,33.2125
9380,33.209
9381,33.2161
9382,33.2125
9383,33.209
9384,33.2161
9385,33.2126
9386,33.209
9387,33.2161
9388,33.2126
9389,33.2091
9390,33.2162
9391,33.2127
9392,33.2091
9393,33.2162
9394,33.2127
9395,33.2092
9396,33.2163
9397,33.2127
9398,33.2092
9399,33.2163
9400,33.2128
9401,33.2092
9402,33.2163
9403,33.2128
9404,33.2093
9405,33.2164
9406,33.2128
9407,33.2093
9408,33.2164
9409,33.2129
9410,33.2094
9411,33.2164
9412,33.2129
9413,33.2094
9414,33.2165
9415,33.213
9416,33.2094
9417,33.2165
9418,33.213
9419,33.2095
9420,33.2166
9421,33.213
9422,33.2095
9423,33.2166
9424,33.2131
9425,33.2095
9426,33.2166
9427,33.2131
9428,33.2096
9429,33.2167
9430,33.2131
9431,33.2096
9432,33.2167
9433,33.2132
9434,33.2097
9435,33.2167
9436,33.2132
9437,33.2097
9438,33.2168
9439,33.2133
9440,33.2097
9441,33.2168
9442,33.2133
9443,33.2098
9444,33.2169
9445,33.2133
9446,33.2098
9447,33.2169
9448,33.2134
9449,33.2099
9450,33.2169
9451,33.2134
9452,33.2099
9453,33.217
9454,33.2135
9455,33.2099
9456,33.217
9457,33.2135
9458,33.21
9459,33.217
9460,33.2135
9461,33.21
9462,33.2171
9463,33.2136
9464,33.2101
9465,33.2171
9466,33.2136
9467,33.2101
9468,33.2172
9469,33.2136
9470,33.2101
9471,33.2172
9472,33.2137
9473,33.2102
9474,33.2172
9475,33.2137
9476,33.2102
9477,33.2173
9478,33.2138
9479,33.2103
9480,33.2173
9481,33.2138
9482,33.2103
9483,33.2173
9484,33.2138
9485,33.2103
9486,33.2174
9487,33.2139
9488,33.2104
9489,33.2174
9490,33.2139
9491,33.2104
9492,33.2174
9493,33.2139
9494,33.2104
9495,33.2175
9496,33.214
9497,33.2105
9498,33.2175
9499,33.214
9500,33.2105
9501,33.2176
9502,33.2141
9503,33.2106
9504,33.2176
9505,33.2141
9506,33.2106
9507,33.2176
9508,33.2141
9509,33.2106
9510,33.2177
9511,33.2142
9512,33.2107
9513,33.2177
9514,33.2142
9515,33.2107
9516,33.2177
9517,33.2142
9518,33.2108
9519,33.2178
9520,33.2143
9521,33.2108
9522,33.2178
9523,33.2143
9524,33.2108
9525,33.2178
9526,33.2144
9527,33.2109
9528,33.2179
9529,33.2144
9530,33.2109
9531,33.2179
9532,33.2144
9533,33.211
9534,33.218
9535,33.2145
9536,33.211
9537,33.218
9538,33.2145
9539,33.211
9540,33.218
9541,33.2145
9542,33.2111
9543,33.2181
9544,33.2146
9545,33.2111
9546,33.2181
9547,33.2146
9548,33.2111
9549,33.2181
9550,33.2147
9551,33.2112
9552,33.2182
9553,33.2147
9554,33.2112
9555,33.2182
9556,33.2147
9557,33.2113
9558,33.2182
9559,33.2148
9560,33.2113
9561,33.2183
9562,33.2148
9563,33.2113
9564,33.2183
9565,33.2148
9566,33.2114
9567,33.2184
9568,33.2149
9569,33.2114
9570,33.2184
9571,33.2149
9572,33.2115
9573,33.2184
9574,33.215
9575,33.2115
9576,33.2185
9577,33.215
9578,33.2115
9579,33.2185
9580,33.215
9581,33.2116
9582,33.2185
9583,33.2151
9584,33.2116
9585,33.2186
9586,33.2151
9587,33.2116
9588,33.2186
9589,33.2151
9590,33.2117
9591,33.2186
9592,33.2152
9593,33.2117
9594,33.2187
9595,33.2152
9596,33.2118
9597,33.2187
9598,33.2153
9599,33.2118
9600,33.2188
9601,33.2153
9602,33.2118
9603,33.2188
9604,33.2153
9605,33.2119
9606,33.2188
9607,33.2154
9608,33.2119
9609,33.2189
9610,33.2154
9611,33.2119
9612,33.2189
9613,33.2154
9614,33.212
9615,33.2189
9616,33.2155
9617,33.212
9618,33.219
9619,33.2155
9620,33.2121
9621,33.219
9622,33.2155
9623,33.2121
9624,33.219
9625,33.2156
9626,33.2121
9627,33.2191
9628,33.2156
9629,33.2122
9630,33.2191
9631,33.2157
9632,33.2122
9633,33.2191
9634,33.2157
9635,33.2122
9636,33.2192
9637,33.2157
9638,33.2123
9639,33.2192
9640,33.2158
9641,33.2123
9642,33.2192
9643,33.2158
9644,33.2124
9645,33.2193
9646,33.2158
9647,33.2124
9648,33.2193
9649,33.2159
9650,33.2124
9651,33.2194
9652,33.2159
9653,33.2125
9654,33.2194
9655,33.216
9656,33.2125
9657,33.2194
9658,33.216
9659,33.2125
9660,33.2195
9661,33.216
9662,33.2126
9663,33.2195
9664,33.2161
9665,33.2126
9666,33.2195
9667,33.2161
9668,33.2127
9669,33.2196
9670,33.2161
9671,33.2127
9672,33.2196
9673,33.2162
9674,33.2127
9675,33.2196
9676,33.2162
9677,33.2128
9678,33.2197
9679,33.2162
9680,33.2128
9681,33.2197
9682,33.2163
9683,33.2128
9684,33.2197
9685,33.2163
9686,33.2129
9687,33.2198
9688,33.2164
9689,33.2129
9690,33.2198
9691,33.2164
9692,33.213
9693,33.2198
9694,33.2164
9695,33.213
9696,33.2199
9697,33.2165
9698,33.213
9699,33.2199
9700,33.2165
9701,33.2131
9702,33.22
9703,33.2165
9704,33.2131
9705,33.22
9706,33.2166
9707,33.2131
9708,33.22
9709,33.2166
9710,33.2132
9711,33.2201
9712,33.2166
9713,33.2132
9714,33.2201
9715,33.2167
9716,33.2133
9717,33.2201
9718,33.2167
9719,33.2133
9720,33.2202
9721,33.2167
9722,33.2133
9723,33.2202
9724,33.2168
9725,33.2134
9726,33.2202
9727,33.2168
9728,33.2134
9729,33.2203
9730,33.2169
9731,33.2134
9732,33.2203
9733,33.2169
9734,33.2135
9735,33.2203
9736,33.2169
9737,33.2135
9738,33.2204
9739,33.217
9740,33.2136
9741,33.2204
9742,33.217
9743,33.2136
9744,33.2204
9745,33.217
9746,33.2136
9747,33.2205
9748,33.2171
9749,33.2137
9750,33.2205
9751,33.2171
9752,33.2137
9753,33.2205
9754,33.2171
9755,33.2137
9756,33.2206
9757,33.2172
9758,33.2138
9759,33.2206
9760,33.2172
9761,33.2138
9762,33.2207
9763,33.2172
9764,33.2138
9765,33.2207
9766,33.2173
9767,33.2139
9768,33.2207
9769,33.2173
9770,33.2139
9771,33.2208
9772,33.2174
9773,33.214
9774,33.2208
9775,33.2174
9776,33.214
9777,33.2208
9778,33.2174
9779,33.214
9780,33.2209
9781,33.2175
9782,33.2141
9783,33.2209
9784,33.2175
9785,33.2141
9786,33.2209
9787,33.2175
9788,33.2141
9789,33.221
9790,33.2176
9791,33.2142
9792,33.221
9793,33.2176
9794,33.2142
9795,33.221
9796,33.2176
9797,33.2142
9798,33.2211
9799,33.2177
9800,33.2143
9801,33.2211
9802,33.2177
9803,33.2143
9804,33.2211
9805,33.2177
9806,33.2144
9807,33.2212
9808,33.2178
9809,33.2144
9810,33.2212
9811,33.2178
9812,33.2144
9813,33.2212
9814,33.2179
9815,33.2145
9816,33.2213
9817,33.2179
9818,33.2145
9819,33.2213
9820,33.2179
9821,33.2145
9822,33.2213
9823,33.218
9824,33.2146
9825,33.2214
9826,33.218
9827,33.2146
9828,33.2214
9829,33.218
9830,33.2146
9831,33.2214
9832,33.2181
9833,33.2147
9834,33.2215
9835,33.2181
9836,33.2147
9837,33.2215
9838,33.2181
9839,33.2148
9840,33.2215
9841,33.2182
9842,33.2148
9843,33.2216
9844,33.2182
9845,33.2148
9846,33.2216
9847,33.2182
9848,33.2149
9849,33.2216
9850,33.2183
9851,33.2149
9852,33.2217
9853,33.2183
9854,33.2149
9855,33.2217
9856,33.2183
9857,33.215
9858,33.2217
9859,33.2184
9860,33.215
9861,33.2218
9862,33.2184
9863,33.215
9864,33.2218
9865,33.2184
9866,33.2151
9867,33.2219
9868,33.2185
9869,33.2151
9870,33.2219
9871,33.2185
9872,33.2152
9873,33.2219
9874,33.2186
9875,33.2152
9876,33.222
9877,33.2186
9878,33.2152
9879,33.222
9880,33.2186
9881,33.2153
9882,33.222
9883,33.2187
9884,33.2153
9885,33.2221
9886,33.2187
9887,33.2153
9888,33.2221
9889,33.2187
9890,33.2154
9891,33.2221
9892,33.2188
9893,33.2154
9894,33.2222
9895,33.2188
9896,33.2154
9897,33.2222
9898,33.2188
9899,33.2155
9900,33.2222
9901,33.2189
9902,33.2155
9903,33.2223
9904,33.2189
9905,33.2155
9906,33.2223
9907,33.2189
9908,33.2156
9909,33.2223
9910,33.219
9911,33.2156
9912,33.2224
9913,33.219
9914,33.2157
9915,33.2224
9916,33.219
9917,33.2157
9918,33.2224
9919,33.2191
9920,33.2157
9921,33.2225
9922,33.2191
9923,33.2158
9924,33.2225
9925,33.2191
9926,33.2158
9927,33.2225
9928,33.2192
9929,33.2158
9930,33.2226
9931,33.2192
9932,33.2159
9933,33.2226
9934,33.2192
9935,33.2159
9936,33.2226
9937,33.2193
9938,33.2159
9939,33.2227
9940,33.2193
9941,33.216
9942,33.2227
9943,33.2194
9944,33.216
9945,33.2227
9946,33.2194
9947,33.216
9948,33.2228
9949,33.2194
9950,33.2161
9951,33.2228
9952,33.2195
9953,33.2161
9954,33.2228
9955,33.2195
9956,33.2162
9957,33.2229
9958,33.2195
9959,33.2162
9960,33.2229
9961,33.2196
9962,33.2162
9963,33.2229
9964,33.2196
9965,33.2163
9966,33.223
9967,33.2196
9968,33.2163
9969,33.223
9970,33.2197
9971,33.2163
9972,33.223
9973,33.2197
9974,33.2164
9975,33.2231
9976,33.2197
9977,33.2164
9978,33.2231
9979,33.2198
9980,33.2164
9981,33.2231
9982,33.2198
9983,33.2165
9984,33.2232
9985,33.2198
9986,33.2165
9987,33.2232
9988,33.2199
9989,33.2165
9990,33.2232
9991,33.2199
9992,33.2166
9993,33.2233
9994,33.2199
9995,33.2166
9996,33.2233
9997,33.22
9998,33.2166
9999,33.2233
10000,33.22
